DocID,SentID,DecisionToInclude,docLen,SentLen,SentAVG,TF,IDF,strSeg
6,57,0,504,100,0.2,0.31,26.14,فقد يأتي فجأة ، وقد يكون نتيجة بحث ، بعد أن تضع نفسك في جو معين من الموسيقي والسينما والنحت والرسم .
6,58,0,504,24,0.05,0.12,7.34,، فهو إنتاج فني متكامل .
6,59,0,504,26,0.05,0.13,7.2,، تظهر معه أشياء من الجو .
6,60,0,504,93,0.18,0.37,26.7,الذي تعيش فيه ، أو تحب أن تكون فيه ، إنها حالة كالحلم ، ترسم موديل ثم تنفذه أو تنفذه مباشرة .
6,61,0,504,34,0.07,0.12,8.11,، وذلك حسب الفكرة وكيفية تطورها  .
6,62,0,504,109,0.22,0.07,26.42,* ما رأيك ببعض المصممين الذين تمردوا على السمات الأساسية لفستان الزفاف اللون الأبيض؟ تطوير فستان الفرح ممكن .
6,63,0,504,27,0.05,0.13,5.55,، ولكن اللون الأبيض أساسي .
6,64,0,504,34,0.07,0.16,8.15,، فلا يمكن أن نصممه أسود أو أحمر .
6,65,0,504,51,0.1,0.17,12.45,، يمكن أن يكون لونه رماديا فاتحا أو أبيض أو ذهبيا .
6,66,0,504,53,0.11,0.25,12.31,، ولكن عدا ذلك لا أعتقد ، ومن الصعب وجود مصمم يتخطى .
6,67,0,504,76,0.15,0.2,18.95,هذه الحدود ، وإذا وجدت هذه الألوان في العروض فإن 99% من العرائس لا يرتدونه .
6,68,0,504,35,0.07,0.18,6.26,، ولكن هذا لا يمنع أن يكون جميلا  .
6,69,1,504,70,0.14,0.13,12.14,* ما دور الإكسسوارات في تصاميمك؟ ركزت على الإكسسوارات في بعض موديلات .
6,70,1,504,69,0.14,0.15,13.55,هذه المجموعة ، وفي المجموعة السابقة قدمت فساتين مصنوعة من الإكسسوار .
6,71,1,504,54,0.11,0.25,10.54,، ولكن بطريقتي الخاصة ، وكانت مستوحاة من الجو الماسي .
6,72,0,504,31,0.06,0.12,6.93,، وأنا أفضل مجوهرات الكريستال .
6,73,1,504,45,0.09,0.13,9.07,، وأن يكون اللوك العام للإكسسوارات مجوهرات  .
6,74,0,504,102,0.2,0.08,22.31,* كيف يمكن الارتقاء بمهنة التصميم؟ على الدول العربية تشجيع المهنة لكي نتطور ونصل إلى المستوى العالمي .
6,75,0,504,38,0.08,0.13,8.51,، كل دور الأزياء مرتبطة لدينا بأشخاص .
6,76,0,504,38,0.08,0.17,7.15,، في الخارج دور الأزياء كيانات كبيرة .
6,77,0,504,81,0.16,0.41,16.15,، المصمم ليس صاحبها ، وتوجد فيها هيكلية في الإدارة ، وهذا قليل في العالم العربي .
6,78,0,504,50,0.1,0.15,9.29,، وإذا وجد لدينا سيساعد المصمم كثيرا على التصميم .
6,79,0,504,29,0.06,0.12,5.95,، بعيدا عن التسويق والإدارة .
6,80,0,504,31,0.06,0.14,8.09,، ولم نصل بعد إلى هذه المرحلة .
6,81,1,504,49,0.1,0.09,8.81,في الوطن العربي هناك معدل إنفاق عال على الأزياء .
6,82,1,504,64,0.13,0.29,13.08,، ولكن لا يوجد تطور ، ومهنة الهوت كوتيور صناعة آخذة في التراجع .
6,83,0,504,43,0.09,0.16,8.81,، وفي أوروبا أصبحوا يستخدمونها في الإعلام .
6,84,1,504,128,0.25,0.4,30.18,وفي تسويق أسمائهم ، لا يهمهم أن يبيعوا ، ومن خلالها يتم تسويق مواد أخرى تحت هذا الاسم ، فهم ينفقون ملايين الدولارات على العروض .
6,85,0,504,81,0.16,0.25,18.18,، ولكن تحت إطار تسويقي وإعلامي ، وعندنا يتهم المصممون العرب بأن ليس لديهم إبداع .
6,86,0,504,24,0.05,0.15,6.61,، إما أن تبدع أو تبيع  .
7,1,1,211,118,0.56,0.18,33.22,﻿ عمان- الرأي- دعا معهد ثربانتس بعمان للمشاركة بمسابقة الرسم الاولى للاطفال المقيمين في الاردن والذين تتراوح اعمارهم .
7,2,0,211,59,0.28,0.17,21.5,ما بين 4 و12 سنة ، وعنوان مسابقة الرسم هو «عام الكيخوتي»  .
7,3,0,211,22,0.1,0.07,5.84,وتضمنت شروط المسابقة .
7,4,1,211,53,0.25,0.15,17.22,، تنظيم مسابقة رسم للاطفال حول موضوع «عام الكيخوتي» .
7,5,0,211,46,0.22,0.09,13.42,حيث بامكان جميع الاطفال الذين تتراوح اعمارهم .
7,6,0,211,38,0.18,0.14,12.63,ما بين 4 و12 سنة من المقيمين في عمان .
7,7,1,211,35,0.17,0.12,10.55,او في مدن المملكة الاخرى المشاركة .
7,8,1,211,6,0.03,0.06,2.14,فيها .
7,9,0,211,44,0.21,0.11,13.51,كل طفل مشارك في المسابقة يستطيع تقديم رسمة .
7,10,0,211,82,0.39,0.17,30.58,او رسمتين كحد اقصى ، وله مطلق الحرية في اختيار اداة الرسم سواء كانت اقلاما خشبية .
7,11,0,211,64,0.3,0.19,22.9,او الوانا شمعية او الوان مائية او كولاجا او معاجين لطيفة ، الخ .
7,12,0,211,1,0.0,0.06,-0.05,.
7,13,1,211,79,0.37,0.12,26.48,، على ان تكون بحجم الورقة الطبيعية A4 واقصاه ضعف الحجم الطبيعي للورقة العادية .
7,14,1,211,7,0.03,0.06,3.24,اي A3 .
7,15,1,211,50,0.24,0.09,13.82,وجاءت قواعد المشاركة وموعد تسليم الرسومات كالآتي .
7,16,1,211,94,0.45,0.23,31.16,: - ترسل الرسومات او تسلم بصفة شخصية الى سكرتارية معهد ثربانتس في عمان قبل يوم 23 ايار 2005  .
7,17,0,211,45,0.21,0.15,11.37,- ستعرض الرسومات في صالة معارض معهد ثربانتس .
7,18,0,211,76,0.36,0.17,22.38,، والرسومات الفائزة ستنشر على صفحة الويب الخاصة بمعهد ثربانتس في عمان http .
7,19,0,211,11,0.05,0.07,3.02,: //amman .
7,20,0,211,11,0.05,0.06,1.74,cervantes .
7,21,0,211,20,0.09,0.09,8.29,es [http : //amman .
7,22,0,211,11,0.05,0.06,1.74,cervantes .
7,23,0,211,37,0.18,0.08,14.41,es] طيلة فترة العام الدراسي الحالي  .
7,24,0,211,27,0.13,0.1,5.56,- اختيار الرسومات الفائزة .
7,25,0,211,47,0.22,0.1,14.82,: تتألف لجنة التحكيم من اعضاء اسبان واردنيين  .
7,26,0,211,113,0.54,0.13,36.61,- اسماء المشاركين ستكون سرية وسيلصق خلف الرسمة فقط عمر المشارك ورقم تحدده سكرتارية المعهد عند التسجيل للمشاركة  .
7,27,1,211,62,0.29,0.11,16.86,- كل مشارك سيمنح مشاركة وتذكارا تعبيرا عن امتناننا لمشاركته  .
7,28,0,211,44,0.21,0.12,16.43,- سوف تقدم الجوائز يوم الخميس 26 ايار 2005 .
7,29,0,211,29,0.14,0.08,9.83,بعد انتهاء عرض فيلم الاطفال .
7,30,0,211,54,0.26,0.12,14.48,، باحتفال قصير يسبق تسليم الجوائز الفائزة بالمسابقة  .
7,31,0,211,120,0.57,0.17,40.45,الجوائز للاطفال الثلاثة الفائزين هي عبارة عن تذكرة سفر «ذهاب واياب» الى اسبانيا وكاميرا تصوير ومجموعة ادوات رسم كاملة  .
7,32,0,211,127,0.6,0.2,42.42,الجوائز مقدمة من قبل شركة الدياسا الاسبانية «الاسواق الحرة لمطار الملكة علياء الدولي» وشركة ايبيريا «خطوط الطيران الاسبانية»  .
7,33,0,211,108,0.51,0.15,29.79,خلال الامسية سيتمكن الاطفال من القيام بزيارة للمعهد والاطلاع على صالة معارض معهد ثربانتس ومشاهدة رسوماتهم  .
8,1,1,334,66,0.2,0.15,26.15,﻿نجيب محفوظ هو نجيب محفوظ بن عبد العزيز بن إبراهيم بن أحمد باشا  .
8,2,1,334,90,0.27,0.18,31.61,اسمه المفرد مركب من اسمين تقديرا من والده للطبيب الراحل نجيب محفوظ الذى أشرف على ولادته  .
8,3,0,334,53,0.16,0.16,18.36,روائي مصري حائز على جائزة نوبل في الآداب عام 1988م  .
8,4,1,334,152,0.46,0.27,49.75,ولد في القاهرة ، وحصل على ليسانس الآداب قسم الفلسفة من جامعة القاهرة وتدرج بالوظائف الحكومية حتى عمل مديرا عاما للرقابة على المصنفات الفنية عام 1959م  .
8,5,1,334,27,0.08,0.09,7.79,تعرض محفوظ للهجوم و المنع .
8,6,0,334,79,0.24,0.15,25.21,من قبل بعض الإسلاميين المتطرفين الذين رأوا في كتاباته مساسا بالشخصيات الدينية .
8,7,0,334,79,0.24,0.19,30.72,، خصوصا بسبب روايته أولاد حارتنا التي منعت من الطبع في مصر حتى نهاية عام 2006 .
8,8,0,334,58,0.17,0.11,18.67,، حيث يستخدم محفوظ الرموز الشعبية ليقدم شخصيات الانبياء  .
8,9,0,334,41,0.12,0.08,15.05,وتعرض إلى محاولة اغتيال فاشلة عام 1994  .
8,10,0,334,41,0.12,0.1,11.08,بدأ نجيب محفوظ بكتابة الرواية التاريخية .
8,11,0,334,23,0.07,0.06,6.03,ثم الرواية الأجتماعية .
8,12,0,334,29,0.09,0.08,10.77,وتزيد مؤلفاته على 50 مؤلفا  .
8,13,0,334,101,0.3,0.19,32.32,ترجمت معظم أعماله إلى العديد من اللغات العالمية وحصل على جائزة الدولة التشجيعية في الروايةعام 1959  .
8,14,1,334,48,0.14,0.07,16.95,أتم دراسته الإبتدائية والثانوية و عمره 18 سنة  .
8,15,0,334,30,0.09,0.06,11.29,وقد التحق بالجامعة سنة 1930م .
8,16,0,334,33,0.1,0.15,8.79,ثم حصل على الليسانس في الفلسفة  .
8,17,1,334,52,0.16,0.18,14.89,يعد نجيب محفوظ من الادباء العباقرة في مجال الرواية .
8,18,1,334,31,0.09,0.07,13.36,وقد وهب حياته كلها لهذا العمل .
8,19,1,334,45,0.13,0.11,16.17,، كما انه يتميز بالقدرة الكبيرة على التفاعل .
8,20,1,334,90,0.27,0.18,34.97,مع القضايا المحيطة به ، واعادة انتاجها على شكل ادب يربط الناس بما يحصل في المراحل العامة .
8,21,1,334,17,0.05,0.06,5.8,التي عاشتها مصر .
8,22,0,334,28,0.08,0.08,7.79,يتميز اسلوب محفوظ بالبساطة .
8,23,0,334,24,0.07,0.1,9.02,، والقرب من الناس كلهم .
8,24,0,334,46,0.14,0.08,17.77,، لذلك اصبح بحق الروائي العربي الاكثر شعبية  .
8,25,0,334,48,0.14,0.15,20.95,رغم إن نجيب قد انخرط في عدة أعمال إلا أن العمل .
8,26,0,334,30,0.09,0.07,10.37,الذي التهم حياته هو الكتابة  .
8,27,1,334,78,0.23,0.17,28.56,فقد كتب في مجلة الرسالة قصصا صغيرة و من أشهر أساتذتة سلامة موسى بالاضافة إلى .
8,28,1,334,49,0.15,0.16,16.48,ذلك فقد شرع نجيب محفوظ في اعداد رسالة المجاستير .
8,29,1,334,41,0.12,0.07,16.14,تحت اشراف استاذه الشيخ مصطفى عبد الرازق .
8,30,1,334,71,0.21,0.2,22.04,وكانت في الفلسفة وموضوعها هو الجمال في الفلسفة الإسلامية بيد أن الأدب .
8,31,1,334,22,0.07,0.12,8.02,كان قد جرفه في طريقه .
8,32,0,334,1,0.0,0.05,-0.04,.
8,33,0,334,40,0.12,0.09,12.25,وشعر محفوظ بالتمزق والتشتت بين الفلسفة .
8,34,0,334,131,0.39,0.14,51.09,التي يدرسها والأدب الذي يهواه وملك عليه لبه ؛ ثم انقذه من هذه الحيرة اتخاذه قرارا نهائيا بالاعتذار عن اكمال الرسالة ليتفرغ للأدب  .
8,35,0,334,20,0.06,0.06,8.19,وهذا ما حدث بالفعل .
8,36,0,334,50,0.15,0.1,18.11,وقد ساعده استاذه سلامة موسى على نشر أولى رواياته .
8,37,0,334,17,0.05,0.05,7.41,وهي عبث الأقدار .
8,38,0,334,47,0.14,0.07,19.97,أما أول مجموعة قصصية نشرت له فكانت همس الجنون .
8,39,0,334,32,0.1,0.09,12.47,حيث انتقى بعضا من قصصه القصيرة .
8,40,0,334,25,0.07,0.13,8.49,، ونشرت في هذه المجموعة .
8,41,1,334,123,0.37,0.27,42.5,وبعض هذه القصص التي كتبها في تلك الفترة فترة الثلاثينيات والأربعينيات اعدها للنشر في عام 2005 الأديب محمد جبريل في مجموعة .
8,42,1,334,23,0.07,0.06,9.49,تحت عنوان فتوة العطوف .
8,43,0,334,102,0.31,0.23,37.18,توفي في الثامنة وخمس دقائق من صباح الأربعاء 30 أغسطس 2006 م في مستشفى الشرطة بحي العجوزة وسط القاهرة .
8,44,1,334,69,0.21,0.16,27.51,وذكر مصدر طبي أن محفوظ توفي في وحدة العناية المركزة جراء قرحة نازفة .
8,45,0,334,47,0.14,0.12,20.38,بعدما أصيب بهبوط مفاجئ في ضغط الدم وفشل كلوي  .
8,46,0,334,122,0.37,0.26,46.07,وكان الروائي الشهير قد أدخل في يوليو 2005 المستشفى ذاته إثر سقوطه في الشارع وإصابته بجرح غائر في الرأس تطلب جراحة فورية  .
8,47,0,334,101,0.3,0.26,31.31,وظل نجيب محفوظ حتى أيامه الأخيرة حريصا على برنامجه اليومي في الالتقاء بأصدقائه في بعض فنادق القاهرة .
8,48,0,334,73,0.22,0.12,24.05,، حيث كانوا يقرؤون له عناوين الأخبار ويستمعون إلى تعليقاته على الأحداث  .
9,1,0,264,36,0.14,0.05,10.67,﻿فيروز اسمها الأصلي نهاد وديع حداد .
9,2,1,264,60,0.23,0.16,13.29,، مطربة لبنانية تعد من أشهر الفنانين العرب على قيد الحياة  .
9,3,1,264,120,0.45,0.15,20.45,شكلت مع زوجها الراحل عاصي الرحباني وأخوه منصور الرحبانيالمعروفين بالأخوين رحباني ثورة في عالم الموسيقى والغناء العربي  .
